,wahlbezirk,wahlkreis,bezirk,bezirkname,ost_west,waehler_be,waehler,ungueltig,gueltig,cdu_p,spd_p,linke_p,gruene_p,afd_p,piraten_p,fdp_p
155,1618,106,1,Mitte,W,1416,655,20,635,0.16535433070866146,0.2078740157480315,0.1968503937007874,0.2141732283464567,0.04251968503937008,0.025196850393700787,0.053543307086614166
156,1619,106,1,Mitte,W,1226,616,12,604,0.15728476821192053,0.19039735099337748,0.22019867549668876,0.1605960264900662,0.08940397350993377,0.02152317880794702,0.046357615894039736
157,1620,106,1,Mitte,W,980,446,7,439,0.12300683371298406,0.19362186788154895,0.30068337129840544,0.14123006833712984,0.059225512528473814,0.027334851936218683,0.04100227790432802
158,1621,106,1,Mitte,W,988,429,16,413,0.1162227602905569,0.2421307506053269,0.2445520581113801,0.15738498789346247,0.060532687651331726,0.024213075060532687,0.05084745762711865
159,1622,106,1,Mitte,W,670,267,4,263,0.1596958174904943,0.20532319391634984,0.22433460076045628,0.13307984790874525,0.13688212927756654,0.015209125475285171,0.060836501901140684
160,1623,106,1,Mitte,W,912,359,5,354,0.1751412429378531,0.17796610169491525,0.23728813559322035,0.19209039548022602,0.07062146892655367,0.01977401129943503,0.05084745762711865
161,1624,106,1,Mitte,W,1255,507,24,483,0.16770186335403728,0.18426501035196688,0.2194616977225673,0.16770186335403728,0.09316770186335403,0.018633540372670808,0.06832298136645963
162,1625,106,1,Mitte,W,1019,493,17,476,0.14495798319327732,0.2352941176470588,0.21638655462184875,0.13445378151260504,0.07773109243697479,0.02100840336134454,0.06512605042016807
163,1700,107,1,Mitte,W,806,357,11,346,0.1329479768786127,0.1907514450867052,0.2514450867052023,0.18497109826589594,0.09248554913294796,0.0028901734104046237,0.05491329479768786
164,1701,107,1,Mitte,W,1323,615,8,607,0.10543657331136737,0.17792421746293247,0.3278418451400329,0.1878088962108732,0.052718286655683684,0.011532125205930808,0.04118616144975288
165,1702,107,1,Mitte,W,1091,489,12,477,0.13626834381551362,0.1970649895178197,0.2368972746331237,0.14465408805031446,0.08385744234800839,0.020964360587002098,0.0649895178197065
166,1703,107,1,Mitte,W,849,409,18,391,0.19437340153452684,0.1892583120204604,0.2071611253196931,0.15601023017902813,0.09974424552429667,0.0025575447570332483,0.056265984654731455
167,1704,107,1,Mitte,W,857,385,4,381,0.13123359580052493,0.1994750656167979,0.2598425196850393,0.2125984251968504,0.06824146981627296,0.0,0.03412073490813648
168,1705,107,1,Mitte,W,974,487,7,480,0.09375,0.15833333333333333,0.3,0.2479166666666667,0.052083333333333336,0.010416666666666666,0.0375
169,1706,107,1,Mitte,W,1222,584,6,578,0.10899653979238756,0.17647058823529413,0.2422145328719723,0.2370242214532872,0.04498269896193772,0.005190311418685121,0.06228373702422145
170,1707,107,1,Mitte,W,1227,655,4,651,0.10138248847926268,0.15668202764976955,0.2734254992319509,0.2073732718894009,0.08602150537634409,0.006144393241167436,0.06451612903225806
171,1708,107,1,Mitte,W,1155,557,10,547,0.14076782449725778,0.21572212065813529,0.2303473491773309,0.1736745886654479,0.08226691042047532,0.016453382084095063,0.07861060329067641
172,1709,107,1,Mitte,W,1093,545,12,533,0.10318949343339588,0.1651031894934334,0.2682926829268293,0.1726078799249531,0.0825515947467167,0.028142589118198873,0.04690431519699812
173,1710,107,1,Mitte,W,1306,591,6,585,0.15213675213675212,0.2017094017094017,0.2188034188034188,0.15042735042735042,0.09230769230769233,0.03247863247863248,0.059829059829059825
174,1711,107,1,Mitte,W,1067,535,7,528,0.12878787878787878,0.2159090909090909,0.2215909090909091,0.17234848484848486,0.08712121212121213,0.017045454545454544,0.05303030303030303
175,1712,107,1,Mitte,W,1261,573,10,563,0.1349911190053286,0.2113676731793961,0.26287744227353466,0.17229129662522202,0.05506216696269983,0.008880994671403197,0.0586145648312611
176,1713,107,1,Mitte,W,920,376,7,369,0.21138211382113825,0.23035230352303526,0.16802168021680214,0.10569105691056913,0.12466124661246612,0.018970189701897015,0.07588075880758807
177,1714,107,1,Mitte,W,1103,481,9,472,0.1864406779661017,0.19703389830508475,0.2351694915254237,0.1483050847457627,0.08898305084745763,0.00423728813559322,0.05508474576271186
178,1715,107,1,Mitte,W,1192,576,21,555,0.22702702702702704,0.1963963963963964,0.16936936936936936,0.11891891891891893,0.14954954954954955,0.012612612612612612,0.055855855855855854
179,1716,107,1,Mitte,W,926,456,20,436,0.2018348623853211,0.22247706422018348,0.22018348623853207,0.12385321100917432,0.08944954128440367,0.01146788990825688,0.06651376146788991
180,1717,107,1,Mitte,W,1130,538,6,532,0.212406015037594,0.2406015037593985,0.21052631578947367,0.07330827067669173,0.12406015037593986,0.005639097744360902,0.06390977443609022
181,1718,107,1,Mitte,W,847,365,14,351,0.17094017094017094,0.24216524216524216,0.21367521367521367,0.1737891737891738,0.059829059829059825,0.028490028490028487,0.05128205128205128
182,1719,107,1,Mitte,W,989,461,20,441,0.1746031746031746,0.2811791383219955,0.2267573696145125,0.07256235827664399,0.1201814058956916,0.020408163265306117,0.05215419501133787
183,1720,107,1,Mitte,W,1200,599,19,580,0.2241379310344828,0.2206896551724138,0.15689655172413794,0.12413793103448276,0.11379310344827588,0.017241379310344827,0.06206896551724138
184,1721,107,1,Mitte,W,1120,505,12,493,0.1663286004056795,0.2636916835699797,0.22718052738336714,0.09939148073022312,0.09330628803245436,0.01622718052738337,0.036511156186612576
185,1722,107,1,Mitte,W,1028,533,10,523,0.16061185468451242,0.24856596558317398,0.1988527724665392,0.13957934990439771,0.10325047801147227,0.019120458891013385,0.034416826003824084
186,1723,107,1,Mitte,W,1048,529,6,523,0.19694072657743786,0.1988527724665392,0.2179732313575526,0.14149139579349904,0.12045889101338432,0.0057361376673040155,0.05353728489483748
187,1724,107,1,Mitte,W,898,451,7,444,0.20045045045045048,0.23423423423423426,0.1981981981981982,0.10810810810810813,0.14189189189189189,0.0045045045045045045,0.040540540540540536
188,1725,107,1,Mitte,W,1033,480,11,469,0.16631130063965885,0.2281449893390192,0.20895522388059698,0.1023454157782516,0.1044776119402985,0.017057569296375266,0.07462686567164177
189,2101,201,2,Friedrichshain-Kreuzberg,W,1107,505,6,499,0.15831663326653306,0.186372745490982,0.19438877755511025,0.2464929859719439,0.046092184368737465,0.008016032064128256,0.09619238476953908
190,2102,201,2,Friedrichshain-Kreuzberg,W,1781,920,7,913,0.12705366922234393,0.20153340635268344,0.2376779846659365,0.26944140197152244,0.03504928806133625,0.009857612267250822,0.061336254107338437
191,2103,201,2,Friedrichshain-Kreuzberg,W,1730,871,3,868,0.14055299539170507,0.19815668202764974,0.23963133640552994,0.271889400921659,0.04262672811059908,0.001152073732718894,0.04493087557603687
192,2104,201,2,Friedrichshain-Kreuzberg,W,1560,838,11,827,0.09915356711003627,0.21039903264812576,0.22370012091898428,0.2962515114873035,0.03264812575574365,0.006045949214026602,0.0592503022974607
193,2105,201,2,Friedrichshain-Kreuzberg,W,1778,865,5,860,0.10232558139534884,0.21046511627906975,0.26395348837209304,0.2872093023255814,0.03255813953488372,0.010465116279069769,0.034883720930232565
194,2106,201,2,Friedrichshain-Kreuzberg,W,1874,988,10,978,0.16155419222903886,0.19222903885480566,0.17586912065439672,0.2638036809815951,0.05112474437627812,0.003067484662576687,0.08895705521472393
195,2107,201,2,Friedrichshain-Kreuzberg,W,1536,707,9,698,0.12464183381088825,0.17048710601719194,0.2406876790830945,0.2793696275071633,0.05300859598853868,0.0014326647564469914,0.04011461318051576
196,2108,201,2,Friedrichshain-Kreuzberg,W,1850,949,7,942,0.11358811040339704,0.1751592356687898,0.3046709129511677,0.2367303609341826,0.029723991507431,0.008492569002123142,0.05414012738853504
197,2109,201,2,Friedrichshain-Kreuzberg,W,1528,815,10,805,0.08695652173913042,0.1875776397515528,0.3254658385093168,0.23975155279503105,0.034782608695652174,0.004968944099378882,0.052173913043478265
198,2110,201,2,Friedrichshain-Kreuzberg,W,1432,738,13,725,0.09241379310344827,0.2110344827586207,0.2772413793103448,0.27586206896551724,0.028965517241379312,0.011034482758620687,0.04275862068965517
199,2111,201,2,Friedrichshain-Kreuzberg,W,1627,852,8,844,0.08767772511848343,0.19194312796208526,0.3056872037914692,0.278436018957346,0.02369668246445497,0.0035545023696682467,0.03909952606635071
200,2112,201,2,Friedrichshain-Kreuzberg,W,1770,920,5,915,0.1180327868852459,0.19672131147540986,0.326775956284153,0.22295081967213115,0.03825136612021858,0.00546448087431694,0.036065573770491806
201,2113,201,2,Friedrichshain-Kreuzberg,W,1545,809,5,804,0.08084577114427861,0.15049751243781095,0.2947761194029851,0.31716417910447764,0.036069651741293535,0.006218905472636815,0.05472636815920398
202,2114,201,2,Friedrichshain-Kreuzberg,W,1169,643,5,638,0.07210031347962383,0.1755485893416928,0.2633228840125392,0.34796238244514105,0.028213166144200632,0.004702194357366771,0.0438871473354232
203,2115,201,2,Friedrichshain-Kreuzberg,W,1342,720,1,719,0.09596662030598054,0.18915159944367174,0.2614742698191933,0.27399165507649514,0.0458970792767733,0.0,0.04867872044506258
204,2116,201,2,Friedrichshain-Kreuzberg,W,1702,891,11,880,0.08863636363636364,0.17954545454545456,0.2818181818181818,0.30227272727272725,0.046590909090909086,0.004545454545454545,0.031818181818181815
205,2117,201,2,Friedrichshain-Kreuzberg,W,1547,783,19,764,0.1099476439790576,0.16753926701570682,0.3494764397905759,0.2238219895287958,0.035340314136125664,0.009162303664921463,0.032722513089005235
206,2118,201,2,Friedrichshain-Kreuzberg,W,1465,703,5,698,0.07879656160458452,0.14613180515759314,0.36962750716332377,0.25644699140401145,0.03581661891117478,0.008595988538681949,0.01862464183381089
207,2119,201,2,Friedrichshain-Kreuzberg,W,1607,850,10,840,0.09404761904761903,0.18333333333333326,0.31904761904761897,0.2797619047619048,0.03214285714285714,0.0035714285714285718,0.03214285714285714
208,2120,201,2,Friedrichshain-Kreuzberg,W,1831,938,14,924,0.08441558441558443,0.1872294372294372,0.29978354978354976,0.275974025974026,0.025974025974025976,0.006493506493506494,0.041125541125541135
209,2121,201,2,Friedrichshain-Kreuzberg,W,1639,889,4,885,0.12994350282485875,0.17966101694915254,0.2689265536723164,0.27570621468926554,0.04293785310734463,0.0,0.03954802259887006
210,2122,201,2,Friedrichshain-Kreuzberg,W,1436,714,15,699,0.11158798283261803,0.2217453505007153,0.2804005722460658,0.2088698140200286,0.044349070100143065,0.005722460658082976,0.0357653791130186
211,2201,202,2,Friedrichshain-Kreuzberg,W,1073,565,7,558,0.04301075268817205,0.1881720430107527,0.2956989247311828,0.3189964157706093,0.028673835125448032,0.007168458781362006,0.05017921146953405
212,2202,202,2,Friedrichshain-Kreuzberg,W,1363,621,36,585,0.0905982905982906,0.1811965811965812,0.3299145299145299,0.1452991452991453,0.042735042735042736,0.035897435897435895,0.035897435897435895
213,2203,202,2,Friedrichshain-Kreuzberg,W,1169,581,11,570,0.07894736842105263,0.17543859649122806,0.3157894736842105,0.20526315789473684,0.06491228070175438,0.007017543859649123,0.0456140350877193
214,2204,202,2,Friedrichshain-Kreuzberg,W,884,490,4,486,0.07407407407407407,0.12757201646090535,0.3333333333333333,0.2798353909465021,0.02880658436213992,0.012345679012345678,0.061728395061728385
215,2205,202,2,Friedrichshain-Kreuzberg,W,1378,756,5,751,0.08921438082556593,0.15312916111850866,0.274300932090546,0.31158455392809586,0.02796271637816245,0.011984021304926764,0.02663115845539281
216,2206,202,2,Friedrichshain-Kreuzberg,W,1387,697,11,686,0.08454810495626823,0.15306122448979592,0.3688046647230321,0.2230320699708455,0.045189504373177834,0.021865889212827987,0.020408163265306117
217,2207,202,2,Friedrichshain-Kreuzberg,W,1338,710,5,705,0.05815602836879433,0.16312056737588654,0.3687943262411347,0.249645390070922,0.02553191489361702,0.019858156028368795,0.01702127659574468
218,2208,202,2,Friedrichshain-Kreuzberg,W,1098,606,5,601,0.10981697171381033,0.15640599001663893,0.2845257903494177,0.27454242928452577,0.03161397670549085,0.018302828618968387,0.05324459234608985
219,2209,202,2,Friedrichshain-Kreuzberg,W,1188,606,9,597,0.10050251256281408,0.1407035175879397,0.304857621440536,0.2294807370184255,0.05360134003350084,0.011725293132328308,0.04187604690117253
220,2210,202,2,Friedrichshain-Kreuzberg,W,1182,582,2,580,0.07241379310344828,0.12413793103448276,0.3879310344827586,0.2482758620689655,0.03448275862068965,0.010344827586206895,0.027586206896551724
221,2211,202,2,Friedrichshain-Kreuzberg,W,1141,593,11,582,0.07216494845360824,0.11855670103092784,0.3917525773195876,0.23195876288659795,0.015463917525773196,0.02920962199312715,0.03780068728522337
222,2212,202,2,Friedrichshain-Kreuzberg,W,1225,729,2,727,0.0687757909215956,0.14718019257221454,0.3988995873452545,0.2393397524071527,0.02475928473177441,0.005502063273727648,0.02200825309491059
223,2213,202,2,Friedrichshain-Kreuzberg,W,1066,576,9,567,0.08641975308641975,0.13051146384479714,0.31746031746031744,0.2927689594356261,0.02469135802469136,0.015873015873015872,0.033509700176366834
224,2214,202,2,Friedrichshain-Kreuzberg,W,1452,802,2,800,0.07875,0.14625,0.33625,0.25875,0.0325,0.0175,0.03625
225,2215,202,2,Friedrichshain-Kreuzberg,O,1732,954,7,947,0.14044350580781415,0.18796198521647306,0.26504751847940866,0.1890179514255544,0.07708553326293559,0.006335797254487857,0.0675818373812038
226,2216,202,2,Friedrichshain-Kreuzberg,O,1327,688,2,686,0.10349854227405247,0.12536443148688048,0.32653061224489793,0.2288629737609329,0.05247813411078717,0.010204081632653059,0.058309037900874626
227,2217,202,2,Friedrichshain-Kreuzberg,O,1692,943,5,938,0.1513859275053305,0.1257995735607676,0.291044776119403,0.23134328358208955,0.04584221748400853,0.004264392324093817,0.07142857142857142
228,2218,202,2,Friedrichshain-Kreuzberg,O,1735,924,12,912,0.12938596491228072,0.14473684210526316,0.3256578947368421,0.20614035087719296,0.06578947368421052,0.0043859649122807015,0.04385964912280702
229,2219,202,2,Friedrichshain-Kreuzberg,O,990,523,5,518,0.12162162162162166,0.10231660231660232,0.3590733590733591,0.21428571428571427,0.040540540540540536,0.007722007722007722,0.05212355212355212
230,2220,202,2,Friedrichshain-Kreuzberg,O,1531,849,4,845,0.09230769230769233,0.1514792899408284,0.3443786982248521,0.2260355029585799,0.04378698224852071,0.007100591715976331,0.04615384615384616
231,2221,202,2,Friedrichshain-Kreuzberg,O,1451,761,1,760,0.09342105263157896,0.11578947368421053,0.3592105263157895,0.18552631578947368,0.07763157894736843,0.006578947368421052,0.04342105263157895
232,2222,202,2,Friedrichshain-Kreuzberg,O,1366,742,0,742,0.09164420485175202,0.14016172506738545,0.3274932614555256,0.2547169811320755,0.030997304582210238,0.012129380053908356,0.04582210242587601
233,2223,202,2,Friedrichshain-Kreuzberg,O,1709,881,18,863,0.1332560834298957,0.13904982618771727,0.3024333719582851,0.14947856315179606,0.13441483198146004,0.008111239860950173,0.045191193511008115
234,2224,202,2,Friedrichshain-Kreuzberg,O,1448,788,4,784,0.11989795918367345,0.13392857142857142,0.29081632653061223,0.2002551020408163,0.0548469387755102,0.012755102040816329,0.0625
235,2225,202,2,Friedrichshain-Kreuzberg,O,1464,779,4,775,0.20516129032258065,0.12516129032258064,0.17161290322580644,0.24258064516129035,0.0696774193548387,0.0064516129032258064,0.11741935483870967
236,2226,202,2,Friedrichshain-Kreuzberg,O,1488,887,2,885,0.27231638418079096,0.1638418079096045,0.16836158192090395,0.14350282485875707,0.08700564971751412,0.023728813559322038,0.1152542372881356
237,2301,203,2,Friedrichshain-Kreuzberg,W,1209,610,8,602,0.19102990033222592,0.2425249169435216,0.23754152823920266,0.11794019933554815,0.054817275747508304,0.011627906976744186,0.07475083056478406
238,2302,203,2,Friedrichshain-Kreuzberg,W,1590,732,12,720,0.17777777777777778,0.2111111111111111,0.23472222222222225,0.125,0.10555555555555557,0.011111111111111113,0.07777777777777778
239,2303,203,2,Friedrichshain-Kreuzberg,W,557,253,11,242,0.10743801652892562,0.2396694214876033,0.30991735537190085,0.16115702479338842,0.05785123966942149,0.016528925619834708,0.05371900826446281
240,2304,203,2,Friedrichshain-Kreuzberg,W,1399,665,12,653,0.12710566615620214,0.2358346094946401,0.2297090352220521,0.2113323124042879,0.05206738131699847,0.009188361408882085,0.03522205206738132
241,2305,203,2,Friedrichshain-Kreuzberg,W,1299,599,5,594,0.1851851851851852,0.2609427609427609,0.21212121212121213,0.09427609427609428,0.10774410774410774,0.006734006734006735,0.05387205387205387
242,2306,203,2,Friedrichshain-Kreuzberg,W,1406,672,13,659,0.22306525037936267,0.2458270106221548,0.20637329286798176,0.13050075872534142,0.060698027314112286,0.0075872534142640375,0.07435508345978756
243,2307,203,2,Friedrichshain-Kreuzberg,W,1574,747,15,732,0.1448087431693989,0.21311475409836064,0.22814207650273224,0.16666666666666666,0.09289617486338797,0.008196721311475409,0.05601092896174864
244,2308,203,2,Friedrichshain-Kreuzberg,W,1057,478,7,471,0.15286624203821655,0.208067940552017,0.25902335456475584,0.15498938428874734,0.04883227176220807,0.0148619957537155,0.07855626326963906
245,2309,203,2,Friedrichshain-Kreuzberg,W,1307,648,17,631,0.14580031695721074,0.2282091917591125,0.22503961965134706,0.12202852614896988,0.11727416798732172,0.02694136291600634,0.05229793977812995
246,2310,203,2,Friedrichshain-Kreuzberg,W,1290,670,11,659,0.16236722306525034,0.17450682852807284,0.2716236722306525,0.22003034901365706,0.059180576631259474,0.0030349013657056147,0.0409711684370258
247,2311,203,2,Friedrichshain-Kreuzberg,W,1229,681,5,676,0.09319526627218937,0.17455621301775148,0.3195266272189349,0.27366863905325445,0.03254437869822485,0.010355029585798816,0.03254437869822485
248,2312,203,2,Friedrichshain-Kreuzberg,W,1681,880,8,872,0.09518348623853212,0.21100917431192664,0.2603211009174312,0.28211009174311924,0.034403669724770644,0.006880733944954129,0.04701834862385322
249,2313,203,2,Friedrichshain-Kreuzberg,W,1256,558,17,541,0.2033271719038817,0.2532347504621072,0.20702402957486135,0.09057301293900184,0.07208872458410351,0.0073937153419593345,0.05360443622920517
250,2314,203,2,Friedrichshain-Kreuzberg,W,1475,597,11,586,0.15187713310580206,0.2696245733788396,0.19112627986348124,0.09556313993174062,0.1296928327645051,0.010238907849829351,0.06313993174061433
